mesa registrados votaron pro eco blanco impugnado nulo recurrido tecnico
5463 348 252 48.59 49 2.41 0 1.2 0 0
5464 349 273 42.07 54.98 2.95 0 0.74 0 0
5465 345 266 52.09 45.25 2.66 0 1.14 0 0
5466 347 244 52.87 43.03 4.1 0 0 0 0
5467 349 261 51.92 43.46 4.62 0 0.38 0 0
5468 348 239 50.63 44.3 5.06 0 0.42 0 0.42
5469 349 268 45.83 46.97 7.2 0 1.52 0 0
5470 344 252 44 51.2 4.8 0 0.8 0 0
5471 347 256 54.62 41.37 4.02 0 2.81 0 0
5472 348 266 50.57 42.97 6.46 0 1.14 0 0
5473 346 255 51.79 41.43 6.77 0 1.2 0 0.4
5474 346 270 51.13 42.48 6.39 0 1.5 0 0
5475 347 249 51.41 42.17 6.43 0 0 0 0
5476 348 254 53.17 40.48 6.35 0 0.79 0 0
5477 348 260 53.88 39.92 6.2 0 0.78 0 0
5478 348 250 53.82 40.96 5.22 0 0.4 0 0
5479 346 250 55.82 38.55 5.62 0 0.4 0 0
5480 347 246 43.5 50.81 5.69 0 0 0 0
5481 349 251 52 42.4 5.6 0 0.4 0 0
5482 348 256 49.22 44.14 6.64 0 0 0 0
5483 347 258 48.25 43.58 8.17 0 0.39 0 0
5484 348 246 47.3 45.64 7.05 0 2.07 0 0
5485 332 230 52.19 42.54 5.26 0 0.88 0 0
5486 330 232 45.26 50.43 4.31 0 0 0 0
5487 332 245 50.62 43.21 6.17 0 0.82 0 0
5488 333 233 51.53 42.36 6.11 0 1.75 0 0
5489 331 231 46.29 46.29 7.42 0 0.87 0 0
5490 333 261 46.15 49.23 4.62 0 0.38 0 0
5491 332 257 50.39 45.31 4.3 0 0.39 0 0
5492 334 247 47.97 46.75 5.28 0 0.41 0 0
5493 334 247 48.56 47.74 3.7 1.65 0 0 0
5494 333 241 51.25 45.83 2.92 0 0.42 0 0
5495 331 258 51.75 40.86 7.39 0 0.39 0 0
5496 334 251 52.85 43.09 4.07 0 2.03 0 0
5497 332 244 46.09 44.03 9.88 0 0.41 0 0
5498 333 245 40.74 52.26 7 0 0.41 0 0.41
5499 331 255 48.62 46.64 4.74 0 0.79 0 0
5500 330 239 48.09 45.53 6.38 0 1.7 0 0
5501 332 254 43.48 51.38 5.14 0 0.4 0 0
5502 343 237 51.48 43.88 4.64 0 0 0 0
5503 346 257 44.53 49.22 6.25 0 0 0 0.39
5504 346 246 50 45.53 4.47 0 0 0 0
5505 344 251 49.6 46 4.4 0 0.4 0 0
5506 346 257 46.67 46.67 6.67 0 0.78 0 0
5507 347 257 43.43 51.79 4.78 0 2.39 0 0
5508 346 260 55.38 41.92 2.69 0 0 0 0
5509 344 249 56.68 40.08 3.24 0 0.81 0 0
5510 345 264 50.19 44.49 5.32 0 0.38 0 0
5511 345 257 42.35 51.37 6.27 0 0.78 0 0
5512 347 255 51.37 44.71 3.92 0 0 0 0
5513 344 243 47.06 48.32 4.62 0 2.1 0 0
5514 345 255 43.92 51.37 4.71 0 0 0 0
5515 345 271 43.28 48.88 7.84 1.12 0 0 0
5516 347 243 46.67 45.42 7.92 0 1.25 0 0
5517 349 262 52.14 43.97 3.89 0.39 1.56 0 0
5518 346 261 46.15 49.62 4.23 0 0.38 0 0
5519 346 251 47.2 46.4 6.4 0 0.4 0 0
5520 345 246 45.31 48.98 5.71 0 0.41 0 0
5521 342 254 52.59 42.23 5.18 0 1.2 0 0
5522 344 234 48.7 45.65 5.65 0 1.74 0 0
5523 347 261 47.88 47.1 5.02 0 0.77 0 0
5524 343 256 51.37 45.1 3.53 0 0.39 0 0
5525 346 224 49.11 45.98 4.91 0 0 0 0
5526 344 263 45.77 48.08 6.15 0 1.15 0 0
5527 345 259 45.7 49.22 5.08 0 1.17 0 0
5528 347 253 47.01 45.82 7.17 0 0.8 0 0
5529 343 239 54.66 41.53 3.81 0 1.27 0 0
5530 343 255 50.79 46.46 2.76 0 0.39 0 0
5531 345 247 49.39 45.34 5.26 0 0 0 0
5532 344 236 51.69 44.92 3.39 0 0 0 0
5533 343 249 51.22 42.28 6.5 0 1.22 0 0
5534 344 242 45.83 47.5 6.67 0 0.83 0 0
5535 342 249 46.75 49.59 3.66 0 1.22 0 0
5536 345 239 47.28 47.28 5.44 0 0 0 0
5537 340 272 46.07 47.19 6.74 0 1.5 0.37 0
5538 344 248 47.93 45.45 6.61 0 2.07 0.41 0
5539 345 262 44.06 52.49 3.45 0 0.38 0 0
5540 344 247 47.77 47.37 4.86 0 0 0 0
5541 341 244 47.93 46.69 5.37 0 0.83 0 0
5542 345 256 44.92 49.22 5.86 0 0 0 0
5543 346 259 54.09 42.41 3.5 0 0.78 0 0
5544 345 253 49.4 46.59 4.02 0 1.61 0 0
5545 344 261 47.67 48.84 3.49 0 1.16 0 0
5546 345 260 40.38 51.15 8.46 0 0 0 0
5547 343 251 50 45.93 4.07 0 1.63 0 0.41
5548 348 249 47.76 46.94 5.31 0 1.63 0 0
5549 347 239 50 45.38 4.62 0 0.42 0 0
5550 345 247 47.15 50 2.85 0 0.41 0 0
5551 345 268 48.13 46.64 5.22 0 0 0 0
5552 344 243 49.17 47.11 3.72 0 0.41 0 0
5553 345 257 52.73 41.41 5.86 0 0.39 0 0
5554 344 246 45.9 50 4.1 0.82 0 0 0
5555 345 250 50.4 43.15 6.45 0 0.81 0 0
5556 343 251 51.39 41.43 7.17 0 0 0 0
5557 344 255 49.01 47.83 3.16 0 0.79 0 0
5558 344 254 51.38 45.06 3.56 0 0.4 0 0
5559 342 244 51.67 41.67 6.67 0 1.67 0 0
5560 343 253 48.62 45.45 5.93 0 0 0 0
5561 348 247 50.62 46.5 2.88 0 1.65 0 0
5562 347 259 49.41 46.27 4.31 0 1.57 0 0
5563 348 257 56.42 39.69 3.89 0 0 0 0
5564 347 256 51.39 42.63 5.98 0 1.99 0 0
5565 348 266 56.15 39.62 4.23 0 2.31 0 0
5566 348 254 52.57 43.08 4.35 0 0.4 0 0
5567 348 261 52.49 43.3 4.21 0 0 0 0
5568 349 253 52.21 43.78 4.02 0 1.2 0.4 0
5569 347 251 47.81 48.61 3.59 0 0 0 0
5570 348 248 48.99 42.51 8.5 0 0.4 0 0
5571 348 261 46.92 42.31 10.77 0 0.38 0 0
5572 348 244 54.96 41.74 3.31 0.83 0 0 0
5573 347 267 43.23 52.26 4.51 0 0.38 0 0
5574 349 270 48.68 47.55 3.77 0 1.89 0 0
5575 347 274 52.03 44.28 3.69 0 1.11 0 0
5576 348 258 55.86 40.23 3.91 0 0.78 0 0
5577 347 262 45.14 49.42 5.45 0 1.95 0 0
5578 348 258 51.94 43.41 4.65 0 0 0 0
5579 347 266 47.13 49.04 3.83 0 1.92 0 0
5580 347 265 50.38 43.08 6.54 0 1.92 0 0
5581 350 266 56.06 40.15 3.79 0 0.76 0 0
5582 349 264 46.56 49.62 3.82 0 0.76 0 0
5583 349 256 46.25 47.43 6.32 0 1.19 0 0
5584 348 249 48.57 47.35 4.08 0 1.63 0 0
5585 346 263 52.12 42.08 5.79 0 1.54 0 0
5586 347 267 53.93 41.95 4.12 0 0 0 0
5587 348 253 49.8 45.78 4.42 0 1.61 0 0
5588 349 262 41.15 54.23 4.62 0 0.77 0 0
5589 347 271 47.01 48.88 4.1 0 1.12 0 0
5590 350 272 50.19 44.98 4.83 0 1.12 0 0
5591 348 249 48.57 46.94 4.49 0 1.63 0 0
5592 346 265 57.58 40.15 2.27 0 0.38 0 0
5593 347 268 58.49 35.85 5.66 0 1.13 0 0
5594 350 266 58.94 36.88 4.18 0 1.14 0 0
5595 348 267 49.81 46.07 4.12 0 0 0 0
5596 347 261 50.19 45.56 4.25 0 0.77 0 0
5597 352 253 46.37 48.79 4.84 0 2.02 0 0
5598 347 253 44.62 51.79 3.59 0.4 0.4 0 0
5599 347 258 50.39 43.36 6.25 0 0.78 0 0
5600 348 247 54.07 39.84 6.1 0 0.41 0 0
5601 347 244 54.62 41.18 4.2 0 2.52 0 0
5602 345 250 51.61 43.55 4.84 0 0.81 0 0
5603 345 243 55.37 39.67 4.96 0 0.41 0 0
5604 349 244 51.24 43.39 5.37 0.83 0 0 0
5605 347 267 53.38 42.11 4.51 0 0.38 0 0
5606 348 271 49.63 46.27 4.1 0 1.12 0 0
5607 346 251 50 45.56 4.44 0 1.21 0 0
5608 347 250 50.41 44.31 5.28 0 1.63 0 0
5609 348 245 50.83 44.17 5 0 2.08 0 0
5610 348 273 48.9 47.79 3.31 0 0.37 0 0
5611 347 270 44.74 50.75 4.51 0 1.5 0 0
5612 347 248 50.2 41.63 8.16 0 1.22 0 0
5613 349 265 53.23 44.87 1.9 0 0.76 0 0
5614 348 249 51.81 46.18 2.01 0 0 0 0
5615 348 246 50.41 47.54 2.05 0 0.41 0 0.41
5616 347 252 51.59 43.25 5.16 0 0 0 0
5617 347 264 48.26 44.79 6.95 0 1.93 0 0
5618 348 259 46.51 48.45 5.04 0 0.39 0 0
5619 346 240 55.88 40.34 3.78 0 0.42 0 0.42
5620 347 243 57.44 37.19 5.37 0 0.41 0 0
5621 345 239 52.94 42.02 5.04 0 0.42 0 0
5622 347 242 57.56 39.08 3.36 0 1.68 0 0
5623 348 250 59.04 39.76 1.2 0 0.4 0 0
5624 345 235 54.7 39.32 5.98 0 0.43 0 0
5625 347 242 57.26 38.59 4.15 0 0.41 0 0
5626 348 250 51.01 43.72 5.26 0 1.21 0 0
5627 348 241 60.58 35.68 3.73 0 0 0 0
5628 345 228 56.58 39.04 4.39 0 0 0 0
5629 345 232 50.22 45.45 4.33 0 0.43 0 0
5630 345 234 55.36 38.63 6.01 0 0.43 0 0
5631 347 238 60.43 37.87 1.7 0 1.28 0 0
5632 347 231 51.98 42.73 5.29 0 1.76 0 0
5633 349 233 57.14 38.1 4.76 0 0.87 0 0
5634 345 252 48.58 46.56 4.86 0 2.02 0 0
5635 346 251 54 40 6 0 0.4 0 0
5636 346 258 52.73 42.58 4.69 0 0.78 0 0
5637 344 239 52.1 43.28 4.62 0 0.42 0 0
5638 344 257 51.56 42.58 5.86 0 0.39 0 0
5639 346 240 50.42 41.25 8.33 0 0 0 0
5640 343 233 48.28 44.83 6.9 0 0.43 0 0
5641 344 253 57.14 38.1 4.76 0 0.4 0 0
5642 345 245 48.16 45.71 6.12 0 0 0 0
5643 346 251 57.83 38.96 3.21 0 0.8 0 0
5644 344 253 54.18 39.84 5.98 0 0.8 0 0
5645 342 262 52.31 44.62 3.08 0 0.77 0 0
5646 342 231 60.7 35.37 3.93 0 0.87 0 0
5647 341 248 62.7 34.43 2.87 0 1.64 0 0
5648 341 243 52.48 42.56 4.96 0 0.41 0 0
5649 342 237 54.47 42.55 2.98 0 0.85 0 0
5650 340 233 58.7 39.13 2.17 0 1.3 0 0
5651 342 259 52.73 42.19 5.08 0 0.78 0 0.39
5652 342 240 57.14 41.18 1.68 0 0.84 0 0
5653 340 252 56.4 40 3.6 0 0.8 0 0
5654 341 244 51.64 44.26 4.1 0 0 0 0
5655 342 242 49.58 45.83 4.58 0 0.83 0 0
5656 344 249 53.63 43.15 3.23 0 0.4 0 0
5657 341 243 50.62 45.64 3.73 0 0.83 0 0
5658 343 246 52.32 42.19 5.49 0 0.42 0 3.38
5659 341 246 58.94 37.8 3.25 0 0 0 0
5660 342 257 61.02 36.61 2.36 0 1.18 0 0
5661 341 257 57.59 38.13 4.28 0 0 0 0
5662 342 254 50.79 44.44 4.76 0 0.4 0 0.4
5663 342 262 53.49 42.64 3.88 0.78 0.78 0 0
5664 341 255 56.69 39.76 3.54 0 0.39 0 0
5665 340 248 49.59 47.15 3.25 0 0.81 0 0
5666 343 255 60.63 35.43 3.94 0 0.39 0 0
5667 342 246 43.5 50.41 6.1 0 0 0 0
5668 340 259 57.14 38.22 4.63 0 0 0 0
5669 341 261 60.92 35.25 3.83 0 0 0 0
5670 341 247 47.33 46.5 6.17 0 1.65 0 0
5671 342 246 58.51 39 2.49 0 2.07 0 0
5672 341 264 52.85 41.06 6.08 0 0.38 0 0
5673 342 255 62.3 33.73 3.97 1.19 0 0 0
5674 342 257 59.92 38.52 1.56 0 0 0 0
5675 341 241 53.11 42.74 4.15 0 0 0 0
5676 340 228 50.66 45.37 3.96 0.44 0 0 0
5677 345 247 52.85 40.65 6.5 0 0.41 0 0
5678 346 251 45.75 48.18 6.07 0 1.62 0 0
5679 348 249 46.77 47.58 5.65 0 0.4 0 0
5680 345 269 50.93 43.49 5.58 0 0 0 0
5681 344 269 48.13 45.15 6.72 0 0.37 0 0
5682 347 253 51.98 43.25 4.76 0 0.4 0 0
5683 349 260 52.33 42.25 5.43 0 0.78 0 0
5684 344 256 44.92 46.48 8.59 0 0 0 0
5685 345 237 51.05 45.99 2.95 0 0 0 0
5686 346 255 51.57 43.31 5.12 0 0.39 0 0
5687 343 249 54.1 40.98 4.92 0 2.05 0 0
5688 343 250 54.44 39.11 6.45 0 0.4 0.4 0
5689 341 242 49.79 44.35 5.86 0 1.26 0 0
5690 343 251 57.77 37.45 4.78 0 0 0 0
5691 346 243 51.44 44.03 4.53 0 0 0 0
5692 345 235 56.28 39.83 3.9 0 1.73 0 0
5693 345 257 49.22 45.31 5.47 0 0.39 0 0
5694 345 253 50.99 42.69 6.32 0 0 0 0
5695 347 252 50.81 45.53 3.66 0 2.44 0 0
5696 342 240 58.82 37.39 3.78 0 0.84 0 0
5697 344 253 52.19 46.22 1.59 0 0.8 0 0
5698 345 220 49.77 46.12 4.11 0 0.46 0 0
5699 343 252 46.03 49.6 4.37 0 0 0 0
5700 346 245 51.04 42.32 6.64 0 1.66 0 0
5701 345 251 58.4 37.2 4.4 0 0.4 0 0
5702 345 234 47.64 45.92 6.44 0 0.43 0 0
5703 345 241 55.74 38.72 5.53 0 2.13 0.43 0
5704 345 260 59.92 35.41 4.67 0 1.17 0 0
5705 342 240 51.05 45.61 3.35 0 0.42 0 0
5706 346 253 57.6 37.6 4.8 0 1.2 0 0
5707 343 231 59.39 35.37 5.24 0.44 0.44 0 0
5708 343 258 51.37 40.78 7.84 1.18 0 0 0
5709 344 263 56.7 34.1 9.2 0 0.77 0 0
5710 346 251 49.8 44.58 5.62 0 0.8 0 0
5711 345 245 56.56 40.57 2.87 0 0.41 0 0
5712 347 263 49.05 46.77 4.18 0 0 0 0
5713 341 239 48.73 48.31 2.97 0 1.27 0 0
5714 344 254 55.38 42.23 2.39 0 1.2 0 0
5715 342 241 48.33 47.08 4.58 0 0.42 0 0
5716 346 243 54.62 39.92 5.46 0 1.26 0 0.84
5717 344 244 49.17 46.28 4.55 0 0.41 0 0.41
5718 344 250 51.41 38.15 10.44 0 0.4 0 0
5719 344 235 60.43 36.17 3.4 0 0 0 0
5720 351 257 54.76 42.06 3.17 0 1.98 0 0
5721 353 247 56.15 40.57 3.28 0 1.23 0 0
5722 353 254 48.03 46.46 5.51 0 0 0 0
5723 351 254 51.6 44.8 3.6 0 1.6 0 0
5724 349 260 55.6 38.22 6.18 0 0.39 0 0
5725 352 255 48.62 47.43 3.95 0 0.79 0 0
5726 352 262 50.97 45.17 3.86 0 1.16 0 0
5727 351 249 50.81 44.35 4.84 0 0.4 0 0
5728 352 258 53.52 40.23 6.25 0 0.78 0 0
5729 349 245 53.09 42.39 4.53 0 0.82 0 0
5730 353 263 55.34 38.55 6.11 0 0.38 0 0
5731 350 264 55.56 41.76 2.68 0 1.15 0 0
5732 351 259 49.8 45.88 4.31 0 1.57 0 0
5733 351 259 49.22 40.31 10.47 0 0.39 0 0
5734 348 255 53.94 40.94 5.12 0 0.39 0 0
5735 351 268 56.06 40.53 3.41 0 1.52 0 0
5736 349 259 45.95 50.58 3.47 0 0 0 0
5737 353 246 59.09 38.84 2.07 0 0.41 0 1.24
5738 348 260 51.15 45.38 3.46 0 0 0 0
5739 352 261 48.46 44.62 6.92 0 0.38 0 0
5740 350 230 50 44.35 5.65 0 0 0 0
5741 350 261 50.19 45.17 4.63 0 0.77 0 0
5742 347 251 52.21 40.96 6.83 0.4 0.4 0 0
5743 349 257 49.02 46.27 4.71 0 0.78 0 0
5744 349 253 52.78 43.65 3.57 0 0.4 0 0
5745 351 254 54 42.4 3.6 0.4 1.2 0 0
5746 350 255 58.04 37.25 4.71 0 0 0 0
5747 350 259 51.16 44.96 3.88 0 0.39 0 0
5748 353 260 52.31 43.08 4.62 0 0 0 0
5749 346 253 54 41.6 4.4 0 1.2 0 0
5750 352 255 56.13 40.32 3.56 0.79 0 0 0
5751 349 235 52.36 43.78 3.86 0 0.43 0 0.43
5752 351 264 56.03 40.47 3.5 0 2.72 0 0
5753 348 260 53.88 41.09 5.04 0 0.78 0 0
5754 349 254 57.48 40.94 1.57 0 0 0 0
5755 351 252 51.79 43.43 4.78 0 0.4 0 0
5756 347 256 52.94 41.57 5.49 0 0.39 0 0
5757 349 239 50.21 43.88 5.91 0 0.84 0 0
5758 348 253 50.6 42.97 6.43 0 1.61 0 0
5759 348 247 53.47 42.86 3.67 0 0.82 0 0
5760 353 262 57.47 40.61 1.92 0 0.38 0 0
5761 348 259 51.94 44.19 3.88 0 0.39 0 0
5762 349 248 57.32 40.24 2.44 0 0.81 0 0
5763 348 232 60.34 34.91 4.74 0 0 0 0
5764 348 278 55.11 41.97 2.92 0 1.46 0 0
5765 347 245 48.56 48.15 3.29 0 0.82 0 0
5766 347 247 60.16 36.59 3.25 0 0.41 0 0
5767 348 250 58.63 37.35 4.02 0 0 0.4 0
5768 345 258 61.96 35.69 2.35 0 0.78 0 0.39
5769 348 238 50.63 44.3 5.06 0 0.42 0 0
5770 348 246 60.16 36.99 2.85 0 0 0 0
5771 349 251 63.35 33.86 2.79 0 0 0 0
5772 349 255 60.78 36.47 2.75 0 0 0 0
5773 347 250 63.05 34.14 2.81 0 0.4 0 0
5774 345 246 52.03 42.68 5.28 0 0 0 0
5775 347 227 62.56 33.92 3.52 0 0 0 0
5776 347 258 59.77 37.11 3.13 0 0.78 0 0
5777 348 259 53.1 41.86 5.04 0 0.39 0 0
5778 346 252 55.42 41.77 2.81 0 1.2 0 0
5779 347 254 57.48 39.37 3.15 0 0 0 0
5780 346 252 61.85 34.14 4.02 0 1.2 0 0
5781 347 259 58.75 36.96 4.28 0 0.78 0 0
5782 348 242 56.43 39.42 4.15 0 0.41 0 0
5783 346 255 57.31 36.76 5.93 0 0.79 0 0
5784 347 242 57.44 38.02 4.55 0 0 0 0
5785 348 246 59.35 39.43 1.22 0 0 0 0
5786 350 244 49.79 47.33 2.88 0 0 0 0.41
5787 345 260 61 36.68 2.32 0 0.39 0 0
5788 348 255 57.71 40.71 1.58 0 0.79 0 0
5789 349 235 61.97 35.47 2.56 0 0.43 0 0
5790 347 243 61.83 34.44 3.73 0 0.83 0 0
5791 347 255 50.59 45.06 4.35 0 0.79 0 0
5792 348 248 56.68 39.27 4.05 0 0.4 0 0
5793 348 250 60.8 35.2 4 0 0 0 0
5794 347 265 57.79 40.68 1.52 0 0.76 0 0
5795 348 252 58 37.2 4.8 0 0.8 0 0
5796 349 234 48.29 50 1.71 0 0 0 0
5797 348 239 62.87 34.6 2.53 0 0.84 0 0
5798 346 247 56.1 41.46 2.44 0 0.41 0 0
5799 347 253 58.73 38.49 2.78 0 0.4 0 0
5800 346 248 57.55 38.78 3.67 0 1.22 0 0
5801 348 244 58.02 38.27 3.7 0 0.41 0 0
5802 346 233 59.48 37.93 2.59 0 0.43 0 0
5803 348 260 54.83 42.86 2.32 0 0.39 0 0
5804 347 234 53.91 43.91 2.17 0 1.74 0 0
5805 346 248 56.5 40.65 2.85 0 0.81 0 0
5806 350 260 56.98 38.76 4.26 0 0.78 0 0
5807 350 260 54.44 39.77 5.79 0 0.39 0 0
5808 347 249 62.25 34.54 3.21 0 0 0 0
5809 346 245 57.38 36.48 6.15 0 0.41 0 0
5810 347 238 55.36 39.06 5.58 0 2.15 0 0
5811 347 258 58.98 35.16 5.86 0 0.78 0 0
5812 347 254 54.37 42.46 3.17 0 0.79 0 0
5813 349 247 57.49 38.06 4.45 0 0 0 0
5814 348 234 56.22 39.91 3.86 0 0.43 0 0
5815 350 246 60.08 37.45 2.47 0 1.23 0 0
5816 345 253 54.18 43.43 2.39 0 0.8 0 0
5817 350 259 58.98 38.67 2.34 0 1.17 0 0
5818 346 248 51.02 43.67 5.31 0 1.22 0 0
5819 351 262 57.09 39.08 3.83 0 0.38 0 0
5820 344 234 53.68 41.13 5.19 0 1.3 0 0
5821 348 241 58.09 38.17 3.73 0 0 0 0
5822 345 240 57.5 38.75 3.75 0 0 0 0
5823 348 247 58.78 37.96 3.27 0 0.82 0 0
5824 349 248 58.06 39.11 2.82 0 0 0 0
5825 349 251 57.83 36.14 6.02 0 0.8 0 0
5826 346 256 55.95 39.29 4.76 0 1.59 0 0
5827 347 239 56.72 39.92 3.36 0.42 0 0 0
5828 346 237 61.6 35.02 3.38 0 0 0 0
5829 348 251 56.4 38.4 5.2 0 0.4 0 0
5830 347 242 58.16 39.33 2.51 0 1.26 0 0
5831 347 236 55.08 41.1 3.81 0 0 0 0
5832 346 244 55.79 39.26 4.96 0.41 0.41 0 0
5833 346 227 62.11 35.24 2.64 0 0 0 0
5834 347 261 52.87 43.3 3.83 0 0 0 0
5835 346 256 64.84 32.81 2.34 0 0 0 0
5836 344 248 44.76 47.98 7.26 0 0 0 0
5837 348 236 50.85 45.34 3.81 0 0 0 0
5838 350 268 56.93 39.7 3.37 0 0.37 0 0
5839 347 253 54.58 40.64 4.78 0 0.8 0 0
5840 347 220 61.36 35.91 2.73 0 0 0 0
5841 345 244 57.68 36.93 5.39 0 1.24 0 0
5842 347 256 58.98 40.63 0.39 0 0 0 0
5843 347 225 53.33 39.11 7.56 0 0 0 0
5844 347 257 58.1 37.94 3.95 0 1.58 0 0
5845 349 249 56.1 41.06 2.85 0 1.22 0 0
5846 347 227 59.73 37.17 3.1 0 0.44 0 0
5847 347 244 61.07 36.89 2.05 0 0 0 0
5848 352 259 62.75 33.73 3.53 0 1.57 0 0
5849 349 260 60.85 35.27 3.88 0 0.78 0 0
5850 348 238 61.7 34.47 3.83 0 1.28 0 0
5851 348 263 62.69 33.85 3.46 0 1.15 0 0
5852 350 228 60.18 33.63 6.19 0 0.88 0 0
5853 348 234 60 34.35 5.65 0 1.74 0 0
5854 344 237 58.65 38.4 2.95 0 0 0 0
5855 349 256 66.14 30.71 3.15 0 0.79 0 0
5856 350 241 55.23 41 3.77 0 0.84 0 0
5857 348 236 61.28 34.47 4.26 0 0.43 0 0
5858 348 239 61.6 35.44 2.95 0 0.84 0 0
5859 347 237 67.51 30.38 2.11 0 0 0 0
5860 348 258 57.98 39.3 2.72 0 0.39 0 0
5861 348 245 59.59 37.55 2.86 0 0 0 0
5862 347 258 65.89 30.62 3.49 0 0 0 0
5863 347 261 58.53 37.21 4.26 0 1.16 0 0
5864 349 262 58.4 37.4 4.2 0 0 0 0
5865 346 249 58.3 38.87 2.83 0 0.81 0 0
5866 347 229 58.95 35.81 5.24 0 0 0 0
5867 348 246 60 35.92 4.08 0 0.41 0 0
5868 346 234 52.84 44.1 3.06 0 2.18 0 0
5869 348 248 62.75 34.41 2.83 0 0.4 0 0
5870 346 239 61.09 33.05 5.86 0 0 0 0
5871 347 236 58.05 38.98 2.97 0 0 0 0
5872 349 250 58.63 38.96 2.41 0 0.4 0 0
5873 350 244 59.75 36.93 3.32 0 1.24 0 0
5874 346 243 64.02 32.64 3.35 0 1.67 0 0
5875 347 240 56.3 39.5 4.2 0 0.84 0 0
5876 347 230 58.59 36.56 4.85 0 0.88 0 0.44
5877 347 245 57.2 39.51 3.29 0 0.82 0 0
5878 351 259 67.84 29.8 2.35 0 0.39 0 1.18
5879 346 238 57.14 40.76 2.1 0 0 0 0
5880 348 252 55.78 41.04 3.19 0 0.4 0 0
5881 350 257 55.64 40.86 3.5 0 0 0 0
5882 346 233 62.93 34.05 3.02 0 0.43 0 0
5883 347 239 61.34 34.03 4.62 0 0.42 0 0
5884 347 243 62.14 34.98 2.88 0 0 0 0
5885 346 233 62.5 35.34 2.16 0 0.43 0 0
5886 348 240 59.24 36.97 3.78 0 0.84 0 0
5887 349 250 56.05 40.73 3.23 0 0.81 0 0
5888 349 248 57.72 39.84 2.44 0 0.81 0 0
5889 350 254 55.51 40.94 3.54 0 0 0 0
5890 348 236 63.98 33.05 2.97 0 0 0 0
5891 347 240 64.14 32.07 3.8 0 0.84 0 0.42
5892 345 231 55.22 40.43 4.35 0 0.43 0 0
5893 344 241 56.49 39.33 4.18 0 0.84 0 0
5894 346 244 57.38 39.34 3.28 0 0 0 0
5895 351 246 60 35.1 4.9 0.41 0 0 0
5896 354 241 54.36 43.98 1.66 0 0 0 0
5897 351 238 50.42 44.07 5.51 0 0.85 0 0
5898 352 263 57.09 38.7 4.21 0 0.77 0 0
5899 351 226 50.22 45.33 4.44 0 0.44 0 0
5900 349 244 55.97 39.51 4.53 0 0.41 0 0
5901 351 252 52.19 44.62 3.19 0 0.4 0 0
5902 348 252 53.78 43.03 3.19 0 0.4 0 0
5903 349 232 54.35 43.04 2.61 0 0.87 0 0
5904 349 232 56.52 38.7 4.78 0 0.87 0 0
5905 354 246 55.51 40.82 3.67 0 0.41 0 0
5906 350 248 52.65 41.63 5.71 0 1.22 0 0
5907 349 229 55.7 41.23 3.07 0 0.44 0 0
5908 350 248 53.25 42.68 4.07 0 0.81 0 0
5909 348 227 54.22 40.89 4.89 0 0.89 0 0
5910 352 232 50.88 45.18 3.95 0 1.75 0 0
5911 352 260 59.62 37.31 3.08 0 0 0 0
5912 351 241 50 47.9 2.1 0.42 0.42 0 0.42
5913 350 248 48.79 43.55 7.66 0 0 0 0
5914 347 236 55.56 41.03 3.42 0.85 0 0 0
5915 351 244 51.46 43.51 5.02 0 2.09 0 0
5916 349 259 56.81 39.69 3.5 0 0.78 0 0
5917 351 247 59.84 36.89 3.28 0.41 0.82 0 0
5918 353 244 54.66 40.25 5.08 0 0.85 0 2.54
5919 345 239 60.08 36.55 3.36 0 0 0.42 0
5920 345 238 55.46 36.13 8.4 0 0 0 0
5921 345 222 65.45 29.09 5.45 0 0.91 0 0
5922 348 247 51.42 40.08 8.5 0 0 0 0
5923 344 229 59.39 34.93 5.68 0 0 0 0
5924 344 239 57.81 38.82 3.38 0 0.84 0 0
5925 345 248 60.08 34.68 5.24 0 0 0 0
5926 345 228 61.5 35.4 3.1 0 0.88 0 0
5927 343 230 61.57 36.24 2.18 0 0.44 0 0
5928 345 228 58.15 36.12 5.73 0 0.44 0 0
5929 343 242 55.6 41.08 3.32 0 0.41 0 0
5930 345 244 55.56 39.09 5.35 0 0.41 0 0
5931 343 243 56.3 39.5 4.2 0 2.1 0 0
5932 344 223 61.26 36.04 2.7 0 0.45 0 0
5933 344 245 56.36 40.68 2.97 0 1.27 0 2.54
5934 346 228 63 31.72 5.29 0 0 0.44 0
5935 343 227 55.8 37.05 7.14 0 1.34 0 0
5936 344 218 59.45 38.71 1.84 0 0.46 0 0
5937 343 237 51.91 46.81 1.28 0 0.85 0 0
5938 344 229 63 33.48 3.52 0 0.88 0 0
5939 344 230 56.58 36.84 6.58 0 0.88 0 0
5940 345 225 57.33 37.33 5.33 0 0 0 0
5941 344 223 57.4 39.91 2.69 0 0 0 0
5942 344 233 59.23 36.91 3.86 0 0 0 0
5943 343 235 61.11 37.18 1.71 0 0.43 0 0
5944 343 243 64.05 34.3 1.65 0 0.41 0 0
5945 345 233 52.36 43.78 3.86 0 0 0 0
5946 345 250 59.6 35.2 5.2 0 0 0 0
5947 345 247 60.73 36.44 2.83 0 0 0 0
5948 344 236 62.55 35.74 1.7 0 0.43 0 0
5949 345 247 65.59 30.36 4.05 0 0 0 0
5950 345 244 50.41 44.26 5.33 0 0 0 0
5951 342 234 55.17 40.09 4.74 0 0.86 0 0
