mesa,registrados,votaron,pro,eco,blanco,impugnado,nulo,recurrido,tecnico
3726,350,245,103,124,11,0,7,0,0
3727,348,218,100,106,9,0,3,0,0
3728,350,219,89,111,18,0,0,0,1
3729,348,225,94,120,9,0,2,0,0
3730,350,221,102,104,11,0,4,0,0
3731,347,232,107,109,11,0,5,0,0
3732,349,244,113,113,18,0,0,0,0
3733,349,238,106,112,11,0,9,0,0
3734,349,228,99,115,10,4,0,0,0
3735,353,207,84,102,18,0,3,0,0
3736,352,210,82,103,17,0,8,0,0
3737,350,235,114,96,18,0,7,0,0
3738,351,237,96,126,15,0,0,0,0
3739,351,212,102,98,10,0,2,0,0
3740,350,232,83,135,13,0,1,0,0
3741,350,245,108,120,14,0,3,0,0
3742,350,251,107,127,14,0,3,0,0
3743,348,231,81,136,12,0,2,0,0
3744,350,239,114,113,11,0,1,0,0
3745,348,251,98,136,12,0,5,0,0
3746,348,242,101,127,12,0,2,0,0
3747,353,232,106,119,5,0,2,0,0
3748,347,227,84,127,13,0,2,0,1
3749,350,235,104,117,13,0,1,0,0
3750,350,244,108,120,15,0,1,0,0
3751,348,230,107,110,11,0,0,0,2
3752,349,224,96,113,10,0,4,0,1
3753,349,212,83,109,15,0,0,0,5
3754,350,220,97,109,13,0,1,0,0
3755,349,209,81,114,9,0,5,0,0
3756,351,231,103,121,7,0,0,0,0
3757,351,225,99,115,10,0,1,0,0
3758,348,223,88,113,20,0,2,0,0
3759,346,237,116,110,10,0,1,0,0
3760,346,251,110,116,22,0,3,0,0
3761,347,256,113,115,22,0,6,0,0
3762,345,248,90,127,21,0,10,0,0
3763,345,264,113,133,15,0,3,0,0
3764,347,245,118,111,14,0,2,0,0
3765,346,243,107,115,16,0,5,0,0
3766,345,239,99,124,11,0,5,0,0
3767,347,246,109,117,12,0,8,0,0
3768,348,258,113,128,17,0,0,0,0
3769,346,252,99,136,16,0,1,0,0
3770,347,254,110,126,16,0,2,0,0
3771,345,257,108,135,12,0,2,0,0
3772,346,255,121,119,15,0,0,0,0
3773,345,247,111,119,14,0,3,0,0
3774,347,249,119,112,16,0,2,0,0
3775,346,256,96,140,16,0,4,0,0
3776,344,229,104,112,11,0,2,0,0
3777,346,245,105,119,18,0,3,0,0
3778,343,255,103,137,12,0,3,0,0
3779,345,251,104,130,11,0,6,0,0
3780,345,246,93,139,12,0,2,0,0
3781,345,252,111,121,13,0,7,0,0
3782,344,237,107,115,10,0,5,0,0
3783,343,258,93,143,21,0,1,0,0
3784,344,237,98,124,8,4,0,3,0
3785,345,250,120,108,22,0,0,0,0
3786,345,257,100,137,14,0,5,0,1
3787,346,250,118,116,15,0,1,0,0
3788,347,255,109,130,12,0,4,0,0
3789,346,249,117,111,17,0,4,0,0
3790,344,246,105,123,13,0,5,0,0
3791,348,251,111,127,11,0,2,0,0
3792,344,239,112,114,10,0,2,0,1
3793,343,242,107,120,12,0,2,0,1
3794,344,232,101,115,13,0,3,0,0
3795,344,244,104,125,13,0,2,0,0
3796,344,265,115,128,20,0,2,0,0
3797,344,241,95,126,15,0,5,0,0
3798,346,269,107,144,15,0,3,0,0
3799,345,247,116,120,8,0,3,0,0
3800,346,250,102,126,16,0,5,0,1
3801,346,255,111,127,14,0,2,0,1
3802,347,261,103,141,13,0,4,0,0
3803,349,257,103,131,20,0,3,0,0
3804,347,252,105,128,17,0,2,0,0
3805,347,253,105,127,10,0,11,0,0
3806,345,268,108,149,9,0,2,0,0
3807,346,255,117,120,14,0,4,0,0
3808,347,262,120,120,18,0,4,0,0
3809,347,264,109,136,13,0,6,0,0
3810,344,255,113,122,18,0,2,0,0
3811,347,244,96,135,10,0,3,0,0
3812,347,260,122,122,12,0,4,0,0
3813,347,254,99,133,20,0,2,0,0
3814,346,263,115,139,8,0,1,0,0
3815,347,257,111,126,15,5,0,0,0
3816,345,253,101,139,11,0,2,0,0
3817,344,250,101,133,14,0,2,0,0
3818,346,259,107,137,12,0,3,0,0
3819,344,243,115,118,6,0,4,0,0
3820,345,248,105,120,20,0,3,0,0
3821,344,262,118,128,15,0,1,0,0
3822,339,248,104,129,13,0,2,0,0
3823,343,251,100,136,12,0,3,0,0
3824,345,236,97,129,8,0,2,0,0
3825,342,263,96,151,12,0,4,0,0
3826,342,244,101,124,16,0,3,0,0
3827,342,256,122,119,14,0,1,0,0
3828,340,238,119,108,8,0,3,0,0
3829,340,242,115,111,15,0,1,0,0
3830,341,255,92,149,11,0,3,0,0
3831,342,239,90,133,13,0,3,0,0
3832,340,244,95,131,17,0,1,0,0
3833,343,244,94,128,20,0,2,0,0
3834,342,252,104,137,9,0,2,0,0
3835,342,254,104,132,16,0,2,0,0
3836,340,244,102,127,13,0,2,0,0
3837,340,258,112,124,21,0,1,0,0
3838,341,254,105,132,12,0,5,0,0
3839,341,248,101,123,18,0,6,0,0
3840,342,249,97,146,4,0,0,2,0
3841,343,255,112,130,12,0,1,0,0
3842,342,233,89,126,15,0,3,0,0
3843,339,246,112,118,13,0,3,0,0
3844,343,237,96,120,20,0,1,0,0
3845,340,257,99,139,19,0,0,0,0
3846,342,234,97,126,11,0,0,0,0
3847,342,243,106,116,19,0,2,0,0
3848,343,247,98,131,11,0,7,0,0
3849,341,239,103,121,14,0,1,0,0
3850,341,244,109,114,16,0,5,0,0
3851,341,253,107,134,10,0,2,0,0
3852,341,255,112,129,11,0,3,0,0
3853,343,241,95,127,15,0,4,0,0
3854,351,227,102,110,14,0,1,0,0
3855,350,249,104,128,15,0,2,0,0
3856,347,262,106,143,11,0,2,0,0
3857,349,254,101,134,15,0,4,0,0
3858,349,253,111,126,15,0,1,0,0
3859,349,263,116,131,12,0,4,0,0
3860,348,251,112,120,17,0,2,0,0
3861,348,259,118,128,9,0,4,0,0
3862,350,249,102,135,8,0,4,0,0
3863,349,244,114,107,21,0,2,0,0
3864,347,253,120,116,15,0,2,0,0
3865,350,256,104,140,11,0,1,0,0
3866,346,269,108,140,17,0,4,0,0
3867,346,248,100,139,9,0,0,0,0
3868,348,245,100,132,13,0,0,0,0
3869,350,268,118,141,6,2,1,0,0
3870,347,253,114,127,10,0,2,0,0
3871,350,258,106,136,12,0,4,0,0
3872,346,264,121,132,7,0,4,0,0
3873,347,240,115,112,12,0,1,0,0
3874,349,263,122,121,15,0,5,0,0
3875,349,250,111,132,7,0,0,0,0
3876,349,250,113,123,12,0,2,0,0
3877,347,246,105,123,14,0,4,0,0
3878,349,252,112,128,12,0,0,0,0
3879,351,246,98,124,22,0,2,0,0
3880,348,266,112,143,9,0,2,0,0
3881,346,247,101,121,21,0,4,0,0
3882,345,254,99,141,13,0,1,0,0
3883,350,253,118,129,6,0,0,0,0
3884,347,259,110,130,19,0,0,0,0
3885,347,251,126,114,10,0,1,0,0
3886,351,251,99,137,13,0,2,0,0
3887,348,250,104,127,13,0,6,0,0
3888,350,242,103,123,15,0,1,0,0
3889,349,255,114,122,16,0,3,0,0
3890,350,266,123,122,15,0,6,0,0
3891,348,260,115,125,20,0,0,0,0
3892,348,270,129,124,14,0,3,0,0
3893,349,266,127,126,11,0,2,0,0
3894,348,267,123,132,11,0,1,0,0
3895,348,262,105,140,14,0,3,0,0
3896,350,271,118,132,17,0,4,0,0
3897,349,252,110,125,13,0,4,0,0
3898,346,257,113,128,15,0,1,0,0
3899,347,243,101,125,14,0,3,0,0
3900,349,249,106,130,12,0,1,0,0
3901,347,254,110,132,12,0,0,0,0
3902,348,245,105,128,11,0,1,0,0
3903,347,244,105,117,20,0,2,0,0
3904,344,239,118,101,12,0,7,0,1
3905,346,252,117,126,8,0,1,0,0
3906,342,241,107,124,6,0,4,0,0
3907,344,247,99,134,11,0,3,0,0
3908,344,252,102,137,13,0,0,0,0
3909,343,254,109,129,9,0,6,1,0
3910,345,239,98,124,10,0,7,0,0
3911,343,254,107,131,11,0,5,0,0
3912,346,253,117,119,16,0,1,0,0
3913,343,241,95,129,17,0,0,0,0
3914,346,256,94,152,9,0,1,0,0
3915,344,247,116,114,13,0,4,0,0
3916,345,248,119,118,9,0,2,0,0
3917,343,241,99,124,17,0,1,0,0
3918,346,253,119,120,10,4,0,0,0
3919,345,234,109,105,15,0,5,0,0
3920,347,249,123,109,15,2,0,0,0
3921,344,251,99,132,14,0,6,0,0
3922,345,261,112,125,20,0,4,0,0
3923,345,256,101,138,15,0,2,0,0
3924,343,247,111,128,6,0,2,0,0
3925,346,243,96,134,10,0,3,0,0
3926,346,250,119,118,13,0,0,0,0
3927,345,248,96,139,12,0,1,0,0
3928,343,249,119,115,11,0,4,0,0
3929,345,239,120,109,7,0,3,0,0
3930,344,241,103,124,12,0,2,0,0
3931,344,255,117,125,13,0,0,0,0
3932,345,252,122,113,12,0,5,0,0
3933,343,265,109,133,19,0,4,0,0
3934,344,246,91,143,10,2,0,0,0
3935,343,241,108,117,13,0,3,0,0
3936,344,252,108,128,10,0,6,0,0
3937,345,238,102,118,15,0,3,0,0
3938,346,235,103,118,13,0,1,0,0
3939,344,245,110,108,22,0,5,0,0
3940,346,261,113,135,12,0,1,0,0
3941,345,246,101,125,19,0,1,0,0
3942,346,254,121,115,14,0,4,0,0
3943,346,250,117,112,19,0,2,0,0
3944,343,241,105,120,14,0,2,0,0
3945,345,248,128,106,12,0,2,0,0
3946,343,256,112,126,16,0,2,0,0
3947,346,255,108,126,18,0,3,0,0
3948,344,248,104,127,16,1,0,0,0
3949,345,248,112,125,10,0,0,0,1
3950,343,247,111,118,14,0,4,0,0
3951,345,261,109,141,10,0,1,0,0
3952,345,234,107,113,9,0,5,0,0
3953,346,249,123,107,16,0,3,0,0
3954,345,232,103,111,16,0,2,0,0
3955,347,253,113,118,20,2,0,0,0
3956,343,256,119,122,14,0,1,0,0
3957,344,248,108,113,19,0,8,0,0
3958,345,239,103,115,19,0,2,0,0
3959,345,237,137,85,14,0,1,0,0
3960,344,248,112,126,9,0,1,0,0
3961,341,240,108,115,15,0,2,0,0
3962,345,241,102,114,21,0,4,0,0
3963,342,238,108,122,6,0,2,0,0
3964,343,244,110,121,11,0,2,0,0
3965,345,225,117,97,9,0,2,0,0
3966,346,240,111,117,10,0,2,0,0
3967,345,249,111,125,10,0,3,0,0
3968,348,244,107,126,9,0,2,0,0
3969,344,231,105,119,6,0,1,0,0
3970,344,242,104,115,19,0,3,1,0
3971,345,231,121,93,13,0,4,0,0
3972,344,241,116,108,12,0,5,0,0
3973,346,260,104,139,17,0,0,0,0
3974,346,256,121,117,18,0,0,0,0
3975,347,246,110,119,14,2,1,0,0
3976,348,269,121,134,11,0,3,0,0
3977,345,250,121,116,9,0,4,0,0
3978,345,249,110,120,16,0,3,0,0
3979,346,244,118,112,11,0,3,0,0
3980,349,260,96,154,8,0,2,0,0
3981,345,256,129,115,11,1,0,0,0
3982,347,257,128,113,16,0,0,0,0
3983,348,253,107,137,6,0,3,0,0
3984,345,246,111,119,12,0,4,0,0
3985,346,251,132,112,7,0,0,0,0
3986,347,265,108,135,17,2,2,0,1
3987,343,259,120,127,12,0,0,0,0
3988,348,257,97,147,12,0,1,0,0
3989,347,275,141,119,15,0,0,0,0
3990,346,254,108,134,10,0,2,0,0
3991,344,263,121,113,9,0,1,0,19
3992,345,250,111,129,9,0,1,0,0
3993,344,263,134,113,12,0,3,0,1
3994,347,266,138,109,19,0,0,0,0
3995,345,268,126,134,8,0,0,0,0
3996,344,246,109,117,18,0,0,2,0
3997,343,234,103,118,12,1,0,0,0
3998,344,248,114,121,13,0,0,0,0
3999,345,261,115,128,18,0,0,0,0
4000,344,254,115,124,12,0,1,0,2
4001,344,247,99,135,11,0,0,0,2
4002,348,247,114,121,9,0,3,0,0
4003,345,253,116,120,16,0,1,0,0
4004,345,252,142,99,10,0,1,0,0
4005,344,257,109,135,12,0,1,0,0
4006,346,257,116,123,14,0,4,0,0
4007,345,243,119,118,5,1,0,0,0
4008,346,253,97,138,14,0,4,0,0
4009,345,262,119,124,16,3,0,0,0
4010,346,252,110,127,13,1,1,0,0
4011,346,255,108,132,14,0,1,0,0
4012,346,255,110,133,12,0,0,0,0
4013,345,254,133,109,10,0,2,0,0
4014,347,241,106,122,10,2,1,0,0
4015,342,263,107,135,17,0,4,0,0
4016,346,251,111,128,10,0,2,0,0
4017,344,258,123,122,13,0,0,0,0
4018,345,261,106,140,14,0,1,0,0
4019,347,256,115,127,12,0,2,0,0
4020,346,245,111,124,10,0,0,0,0
4021,345,260,130,111,15,0,4,0,0
4022,347,235,105,115,10,0,5,0,0
4023,345,241,117,108,14,0,2,0,0
4024,346,248,112,120,14,2,0,0,0
4025,346,242,111,119,11,0,1,0,0
4026,345,237,126,105,5,0,1,0,0
4027,347,259,119,125,15,0,0,0,0
4028,345,256,119,122,12,0,3,0,0
4029,345,246,99,125,18,0,4,0,0
4030,344,256,130,112,14,0,0,0,0
4031,345,250,121,116,12,0,1,0,0
4032,346,258,110,130,15,0,3,0,0
4033,344,253,125,113,14,0,1,0,0
4034,346,259,104,138,16,0,1,0,0
4035,346,253,121,115,13,0,4,0,0
4036,344,254,136,101,15,0,2,0,0
4037,344,254,104,133,16,0,1,0,0
4038,344,275,136,129,9,0,1,0,0
4039,342,262,121,126,14,0,1,0,0
4040,345,259,116,132,6,0,5,0,0
4041,342,247,102,134,8,0,3,0,0
4042,345,254,122,118,13,0,1,0,0
4043,343,273,125,134,14,0,0,0,0
4044,344,253,116,122,14,0,1,0,0
4045,343,265,109,133,16,0,3,0,4
4046,344,265,123,122,17,0,3,0,0
4047,341,254,128,114,9,0,3,0,0
4048,344,243,105,120,15,0,3,0,0
4049,342,257,109,129,19,0,0,0,0
4050,344,258,118,128,11,0,1,0,0
4051,342,251,125,110,15,0,1,0,0
4052,342,257,103,138,13,0,3,0,0
4053,342,249,118,116,14,0,0,0,1
4054,343,253,118,121,13,0,1,0,0
4055,341,264,131,118,13,0,2,0,0
4056,342,257,116,121,19,0,1,0,0
4057,343,253,123,122,7,0,1,0,0
4058,342,257,129,114,12,0,1,0,1
4059,341,255,126,115,11,0,3,0,0
4060,340,252,104,135,8,0,5,0,0
4061,342,251,126,111,13,0,1,0,0
4062,342,257,126,123,8,0,0,0,0
4063,344,252,125,117,7,0,3,0,0
4064,344,278,124,133,16,0,5,0,0
4065,342,273,131,129,11,0,2,0,0
4066,346,246,113,120,10,0,3,0,0
4067,343,261,121,126,14,0,0,0,0
4068,354,270,131,115,20,0,4,0,0
4069,350,257,94,151,12,0,0,0,0
4070,350,258,126,128,4,0,0,0,0
4071,350,253,118,122,10,0,3,0,0
4072,351,268,112,141,13,0,2,0,0
4073,352,267,117,137,11,0,2,0,0
4074,347,275,128,132,13,0,2,0,0
4075,350,271,140,115,14,0,2,0,0
4076,348,248,112,117,16,0,3,0,0
4077,349,275,129,127,17,0,2,0,0
4078,349,262,116,122,22,0,2,0,0
4079,350,273,115,150,6,0,2,0,0
4080,348,268,110,136,19,0,3,0,0
4081,348,266,121,129,14,0,2,0,0
4082,348,260,85,151,20,4,0,0,0
4083,350,270,126,129,14,0,1,0,0
4084,350,271,122,132,14,0,3,0,0
4085,348,258,103,139,14,0,2,0,0
4086,351,247,100,130,16,0,1,0,0
4087,349,266,125,127,14,0,0,0,0
4088,350,267,100,155,10,0,2,0,0
4089,348,272,121,135,15,0,1,0,0
4090,349,267,127,130,9,0,1,0,0
4091,350,259,125,121,13,0,0,0,0
4092,350,266,110,135,18,0,3,0,0
4093,346,254,114,124,13,0,3,0,0
4094,349,264,122,129,11,0,2,0,0
4095,351,263,119,130,13,0,1,0,0
4096,349,263,102,139,17,0,5,0,0
4097,347,262,107,145,9,0,1,0,0
4098,349,272,122,123,23,0,4,0,0
4099,350,258,113,133,11,0,1,0,0
4100,349,275,122,139,12,0,2,0,0
4101,349,272,114,134,21,0,3,0,0
4102,351,250,113,125,11,0,1,0,0
4103,349,272,121,137,10,0,4,0,0
4104,348,261,111,130,19,0,1,0,0
4105,352,252,106,132,13,0,1,0,0
4106,350,271,133,119,14,0,5,0,0
4107,346,223,103,98,19,0,3,0,0
4108,344,256,101,145,9,0,1,0,0
4109,344,227,114,96,13,0,4,0,0
4110,341,238,105,115,16,0,2,0,0
4111,345,237,113,112,11,0,1,0,0
4112,345,248,110,125,13,0,0,0,0
4113,346,244,123,109,10,0,2,0,0
4114,343,235,97,114,20,0,4,0,0
4115,346,240,118,117,5,0,0,0,0
4116,343,244,100,128,14,0,2,0,0
4117,345,230,101,116,13,0,0,0,0
4118,343,245,110,120,13,0,2,0,0
4119,346,250,120,107,18,0,3,0,2
4120,343,225,110,101,12,0,2,0,0
4121,344,245,114,117,12,0,2,0,0
4122,347,235,98,126,7,0,4,0,0
4123,345,252,129,110,11,0,2,0,0
4124,346,242,101,123,17,0,1,0,0
4125,344,231,115,103,11,0,2,0,0
4126,342,242,115,106,17,0,4,0,0
4127,342,264,113,141,10,0,0,0,0
4128,344,234,115,103,14,0,2,0,0
4129,341,248,112,122,13,0,1,0,0
4130,344,236,106,112,15,0,3,0,0
4131,344,240,99,121,16,0,4,0,0
4132,346,226,83,127,15,0,1,0,0
4133,344,238,118,106,10,0,4,0,0
4134,344,227,88,118,21,0,0,0,0
4135,340,249,113,121,10,0,5,0,0
4136,344,247,110,125,12,0,0,0,0
4137,344,251,116,120,14,0,1,0,0
4138,346,248,116,125,7,0,0,0,0
4139,345,243,104,122,17,0,0,0,0
4140,344,256,101,141,14,0,0,0,0
4141,348,246,108,129,8,0,1,0,0
4142,345,246,108,120,15,0,3,0,0
4143,344,241,103,116,19,1,2,0,0
4144,344,238,122,102,12,0,1,0,1
4145,345,240,101,112,18,0,9,0,0
4146,342,247,108,128,9,0,2,0,0
4147,345,230,102,118,6,0,4,0,0
4148,344,246,112,116,13,0,5,0,0
4149,344,245,109,126,8,0,2,0,0
4150,344,250,117,114,16,0,3,0,0
4151,343,234,102,115,17,0,0,0,0
4152,344,256,113,123,17,0,3,0,0
4153,343,235,98,116,18,0,3,0,0
4154,344,248,120,109,15,0,2,0,2
4155,343,255,116,121,17,0,1,0,0
4156,343,244,100,128,13,2,1,0,0
4157,343,228,101,116,8,0,3,0,0
4158,346,250,115,119,11,0,5,0,0
4159,346,265,131,119,12,0,3,0,0
4160,347,257,127,115,12,0,3,0,0
4161,346,265,135,123,7,0,0,0,0
4162,345,257,123,127,6,0,1,0,0
4163,345,284,133,139,8,0,3,0,1
4164,346,257,105,133,14,0,5,0,0
4165,346,263,133,110,18,0,2,0,0
4166,344,259,122,124,9,0,4,0,0
4167,347,259,130,113,13,0,3,0,0
4168,346,259,126,117,15,0,1,0,0
4169,343,256,116,120,18,0,2,0,0
4170,345,265,119,128,15,0,3,0,0
4171,344,254,125,119,8,0,2,0,0
4172,343,249,110,120,16,0,3,0,0
4173,345,264,118,128,14,0,4,0,0
4174,344,268,123,123,21,0,1,0,0
4175,346,255,96,139,15,0,5,0,0
4176,344,252,109,130,11,0,2,0,0
4177,344,270,136,123,8,0,3,0,0
4178,346,272,116,141,13,0,2,0,0
4179,345,272,121,133,13,0,5,0,0
4180,345,255,123,117,14,0,1,0,0
4181,344,260,139,105,8,0,8,0,0
4182,342,261,113,137,9,0,2,0,0
4183,344,248,104,136,8,0,0,0,0
4184,344,253,109,129,10,0,4,0,1
4185,342,260,129,112,15,0,3,0,1
4186,344,259,129,117,13,0,0,0,0
4187,343,265,134,117,14,0,0,0,0
4188,345,265,106,146,11,0,1,0,1
4189,343,258,133,106,16,0,3,0,0
4190,345,250,118,126,5,0,1,0,0
4191,344,249,106,125,14,0,4,0,0
4192,346,264,115,131,18,0,0,0,0
4193,344,252,110,124,14,0,4,0,0
4194,344,260,134,112,14,0,0,0,0
4195,344,265,124,133,6,0,2,0,0
4196,349,255,123,113,15,0,4,0,0
4197,349,269,115,133,17,0,4,0,0
4198,347,258,133,105,16,0,4,0,0
4199,349,256,131,107,16,0,2,0,0
4200,349,277,139,121,12,0,5,0,0
4201,350,281,140,116,21,0,3,0,1
4202,348,253,111,126,13,0,3,0,0
4203,351,267,126,130,9,0,2,0,0
4204,347,261,127,117,12,0,5,0,0
4205,346,280,147,119,13,0,1,0,0
4206,347,260,127,117,13,0,3,0,0
4207,348,270,118,133,16,0,3,0,0
4208,351,261,133,118,9,0,1,0,0
4209,347,254,140,108,4,0,2,0,0
4210,348,252,111,122,17,0,2,0,0
4211,345,253,102,139,10,0,2,0,0
4212,345,247,132,102,12,0,1,0,0
4213,347,254,112,122,15,0,5,0,0
4214,347,248,134,108,5,0,1,0,0
4215,348,267,138,117,11,0,1,0,0
4216,343,260,143,97,19,0,1,0,0
4217,345,245,102,131,8,0,4,0,0
4218,348,267,126,125,15,0,1,0,0
4219,347,255,121,124,6,0,3,0,1
4220,349,250,126,115,8,0,1,0,0
4221,346,265,131,116,13,0,5,0,0
4222,347,258,129,116,12,0,1,0,0
4223,350,279,120,143,13,0,3,0,0
4224,347,255,104,135,13,0,3,0,0
4225,347,234,96,120,15,0,3,0,0
4226,346,260,122,121,13,0,3,0,1
4227,346,255,107,121,23,0,4,0,0
4228,348,245,137,92,11,0,5,0,0
4229,347,240,100,130,8,0,2,0,0
4230,346,258,119,124,13,0,2,0,0
4231,348,255,123,110,16,0,6,0,0
4232,347,249,124,118,5,0,2,0,0
4233,349,255,111,131,8,0,5,0,0
4234,348,266,115,137,14,0,0,0,0
4235,347,276,110,141,13,0,12,0,0
4236,346,255,111,121,18,0,5,0,0
4237,349,258,121,129,8,0,0,0,0
4238,347,259,110,129,19,0,1,0,0
4239,348,256,121,124,11,0,0,0,0
4240,347,264,118,124,17,0,5,0,0
4241,350,258,98,144,11,0,5,0,0
4242,349,264,119,127,17,0,1,0,0
4243,348,247,97,137,11,0,2,0,0
4244,348,257,96,147,10,0,4,0,0
4245,347,267,114,144,7,0,2,0,0
4246,347,242,122,106,13,0,0,1,0
4247,346,252,120,116,13,0,3,0,0
4248,348,261,105,140,15,0,1,0,0
4249,349,253,117,129,7,0,0,0,0
4250,345,260,128,118,11,3,0,0,0
4251,346,258,104,134,19,0,1,0,0
4252,347,287,124,149,14,0,0,0,0
4253,349,263,114,136,11,0,2,0,0
4254,348,256,119,122,14,0,1,0,0
4255,347,250,100,133,14,0,3,0,0
4256,347,261,126,127,7,0,1,0,0
4257,346,247,97,128,19,0,3,0,0
4258,347,267,119,134,13,0,1,0,0
4259,346,261,121,127,11,0,2,0,0
4260,347,266,110,142,13,1,0,0,0
4261,346,250,105,121,21,0,3,0,0
4262,347,259,115,127,15,0,2,0,0
4263,347,251,105,120,21,0,5,0,0
4264,347,248,101,135,12,0,0,0,0
4265,347,248,103,133,12,0,0,0,0
4266,347,254,107,124,20,0,3,0,0
4267,347,262,108,138,14,0,2,0,0
4268,350,264,129,118,14,0,3,0,0
4269,350,258,109,128,19,0,0,2,0
4270,349,258,110,134,14,0,0,0,0
4271,349,256,117,118,21,0,0,0,0
4272,349,259,123,119,13,0,3,1,0
4273,351,264,128,121,11,0,3,0,1
4274,351,284,112,158,13,0,1,0,0
4275,350,268,126,125,16,0,1,0,0
4276,349,257,106,130,17,0,4,0,0
4277,352,272,114,134,17,0,7,0,0
4278,348,259,111,127,19,0,2,0,0
4279,349,253,114,124,14,0,1,0,0
4280,353,277,113,153,10,0,0,0,1
4281,351,254,115,133,3,0,3,0,0
4282,350,255,122,125,5,0,3,0,0
4283,351,264,104,146,11,0,3,0,0
4284,351,270,115,137,14,0,4,0,0
4285,351,240,104,118,18,0,0,0,0
4286,350,265,114,142,9,0,0,0,0
4287,349,275,131,127,17,0,0,0,0
4288,351,269,136,119,11,0,3,0,0
4289,349,259,114,135,7,0,3,0,0
4290,352,258,103,139,15,0,1,0,0
4291,349,259,96,150,10,0,3,0,0
4292,347,261,100,149,12,0,0,0,0
4293,350,255,99,138,15,0,3,0,0
4294,350,242,94,130,15,0,3,0,0
4295,351,263,128,122,9,0,4,0,0
4296,351,246,112,121,11,0,2,0,0
4297,350,268,116,144,7,0,0,0,1
4298,353,276,131,125,15,0,4,1,0
4299,348,272,104,154,13,0,0,0,1
4300,348,259,120,122,15,0,2,0,0
4301,349,280,135,141,4,0,0,0,0
4302,349,252,111,130,11,0,0,0,0
4303,351,266,117,127,16,0,6,0,0
4304,349,272,116,134,19,0,3,0,0
4305,349,266,127,120,17,0,2,0,0
4306,349,273,104,150,16,0,3,0,0
4307,350,264,111,131,20,1,1,0,0
4308,351,251,86,143,20,0,2,0,0
4309,352,275,129,133,12,0,1,0,0
4310,351,251,119,123,9,0,0,0,0
4311,351,263,109,139,13,0,2,0,0
4312,350,261,112,132,14,0,3,0,0
4313,352,267,126,126,11,0,4,0,0
4314,349,268,113,133,18,0,4,0,0
4315,351,263,111,128,23,0,1,0,0
4316,349,267,122,129,14,0,2,0,0
4317,350,265,116,123,23,0,3,0,0
4318,351,269,130,126,9,0,4,0,0
4319,349,254,114,129,11,0,0,0,0
4320,352,253,121,109,18,0,5,0,0
4321,341,244,110,119,12,0,0,0,3
4322,342,269,101,154,10,0,4,0,0
4323,342,244,109,123,11,0,0,0,1
4324,341,253,104,136,9,0,4,0,0
4325,343,254,98,135,16,0,5,0,0
4326,340,261,107,133,17,0,4,0,0
4327,340,251,97,137,14,0,3,0,0
4328,341,237,116,106,11,0,4,0,0
4329,341,258,116,122,13,0,7,0,0
4330,340,258,120,123,11,0,4,0,0
4331,341,260,110,141,6,3,0,0,0
4332,342,259,125,123,11,0,0,0,0
4333,340,262,112,140,9,0,1,0,0
4334,341,266,110,138,14,0,4,0,0
4335,343,267,111,136,19,0,1,0,0
4336,341,248,108,121,12,0,6,1,0
4337,341,245,107,125,9,0,2,2,0
4338,340,259,98,141,14,0,4,2,0
4339,341,260,114,130,10,0,6,0,0
4340,341,262,110,129,14,0,9,0,0
4341,343,257,106,138,13,0,0,0,0
4342,343,257,103,141,12,0,1,0,0
4343,339,237,123,101,12,0,0,0,1
4344,341,259,116,130,8,0,5,0,0
4345,343,262,114,135,11,0,2,0,0
4346,339,255,135,106,10,0,4,0,0
4347,340,246,100,132,14,0,0,0,0
4348,339,250,101,132,13,0,4,0,0
4349,339,240,112,110,13,0,5,0,0
4350,339,266,104,141,18,0,3,0,0
4351,339,244,91,126,22,0,5,0,0
4352,343,251,111,129,9,0,2,0,0
4353,340,244,100,130,13,0,1,0,0
4354,346,261,105,142,12,0,2,0,0
4355,348,259,118,133,8,0,0,0,0
4356,348,264,100,136,23,0,3,0,2
4357,347,263,107,135,17,0,4,0,0
4358,346,264,112,132,11,0,8,0,1
4359,347,269,111,145,11,0,1,0,1
4360,346,262,116,131,15,0,0,0,0
4361,346,253,118,116,18,0,1,0,0
4362,346,264,121,126,14,0,3,0,0
4363,345,242,97,131,14,0,0,0,0
4364,348,242,111,118,9,0,4,0,0
4365,343,259,110,140,5,2,2,0,0
4366,349,260,120,125,13,0,2,0,0
4367,348,266,110,140,16,0,0,0,0
4368,348,262,108,139,13,0,1,1,0
4369,348,260,101,143,14,0,2,0,0
4370,346,242,84,142,15,0,1,0,0
4371,345,264,112,141,11,0,0,0,0
4372,347,276,126,126,21,0,3,0,0
4373,347,254,105,135,13,1,0,0,0
4374,348,247,97,128,22,0,0,0,0
4375,345,246,117,115,13,0,1,0,0
4376,346,248,107,126,13,0,2,0,0
4377,347,252,102,130,16,0,4,0,0
4378,349,271,122,132,16,0,1,0,0
4379,345,243,100,124,15,0,4,0,0
4380,348,256,110,126,15,0,5,0,0
4381,349,257,120,126,8,0,3,0,0
4382,347,258,99,141,17,0,1,0,0
4383,347,256,109,136,9,0,2,0,0
4384,344,267,110,145,11,0,1,0,0
4385,346,258,114,127,14,0,3,0,0
4386,348,254,107,139,8,0,0,0,0
4387,347,262,115,130,13,0,4,0,0
4388,347,259,108,135,12,0,4,0,0
4389,348,252,111,124,16,0,1,0,0
